,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,mean
"c: 1.2; k: 0.7,0.8; xy",0.6666666666666666,1.0,0.0,0.5555555555555556,0.8571428571428571,0.5,0.6,0.8,0.6,0.7777777777777778,0.8,0.875,0.8571428571428571,0.6666666666666666,0.75,0.6,0.4444444444444444,0.3333333333333333,0.875,0.8571428571428571,0.8888888888888888,1.0,0.75,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.5555555555555556,0.7142857142857143,1.0,0.8333333333333334,0.9090909090909091,0.5,0.7,0.5,0.625,1.0,0.5,1.0,0.4,0.6666666666666666,1.0,0.7142857142857143,0.75,0.875,0.6666666666666666,0.6,0.5714285714285714,0.6,0.5,0.5,0.4,0.75,0.4,0.8571428571428571,1.0,0.7142857142857143,1.0,0.6666666666666666,0.8,0.0,0.9,0.0,0.4,0.8,0.8,0.5714285714285714,0.8461538461538461,0.8571428571428571,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,1.0,0.7,0.8333333333333334,0.8,0.625,0.6666666666666666,0.6930367895992893
"c: 1.2; k: 0.7,0.8; xz",0.6666666666666666,0.5,0.5,0.7777777777777778,0.7142857142857143,0.5,0.8,0.8,0.4,0.8888888888888888,0.8,0.625,0.5714285714285714,0.6666666666666666,0.5,0.4,0.6666666666666666,0.6666666666666666,0.75,0.5714285714285714,0.7777777777777778,0.4,0.875,0.8666666666666667,0.6666666666666666,0.8333333333333334,0.8571428571428571,0.4444444444444444,1.0,0.5,0.6666666666666666,0.8181818181818182,0.25,0.9,1.0,0.5,0.7142857142857143,0.75,0.7142857142857143,0.8,0.3333333333333333,0.4,0.8571428571428571,0.5,1.0,0.3333333333333333,0.4,1.0,0.6,0.5,0.0,0.8,0.625,0.6,0.5714285714285714,0.625,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6,0.5,0.8,0.0,0.6,0.8,0.8,0.8571428571428571,0.8461538461538461,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.8,0.7,0.6666666666666666,0.4,0.875,0.8333333333333334,0.6504718545343542
"c: 1.2; k: 0.7,0.8; yz",0.8333333333333334,1.0,0.25,0.6666666666666666,0.8571428571428571,1.0,0.6,0.8,0.4,0.6666666666666666,1.0,0.875,0.7142857142857143,0.8333333333333334,0.5,0.8,0.4444444444444444,0.3333333333333333,0.875,0.8571428571428571,0.8888888888888888,1.0,0.875,0.8666666666666667,1.0,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.7142857142857143,1.0,0.8333333333333334,0.7272727272727273,0.5,0.8,0.5,0.625,0.8571428571428571,0.625,0.8571428571428571,0.6,0.6666666666666666,0.8,0.7142857142857143,0.5,0.875,0.6666666666666666,0.6,0.8571428571428571,0.6,0.75,0.75,0.8,0.75,0.6,0.8571428571428571,1.0,0.7142857142857143,1.0,0.8333333333333334,0.6,0.25,0.9,0.0,0.6,1.0,0.8,0.7142857142857143,1.0,0.8571428571428571,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.8,0.7,0.8333333333333334,1.0,0.75,0.6666666666666666,0.7336444805194806
"c: 1.2; k: 0.7,0.8; xyz",0.6666666666666666,1.0,0.0,0.5555555555555556,0.8571428571428571,0.5,0.6,0.8,0.6,0.7777777777777778,0.8,0.875,0.8571428571428571,0.6666666666666666,0.75,0.6,0.4444444444444444,0.3333333333333333,0.875,0.8571428571428571,0.8888888888888888,1.0,0.75,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.5555555555555556,0.7142857142857143,1.0,0.8333333333333334,0.8181818181818182,0.5,0.7,0.5,0.625,1.0,0.5,1.0,0.4,0.6666666666666666,0.8,0.7142857142857143,0.75,0.875,0.6666666666666666,0.6,0.5714285714285714,0.6,0.5,0.5,0.6,0.75,0.4,0.8571428571428571,1.0,0.7142857142857143,1.0,0.6666666666666666,0.8,0.0,0.9,0.0,0.4,0.8,0.8,0.5714285714285714,0.8461538461538461,0.8571428571428571,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,1.0,0.7,0.8333333333333334,0.8,0.625,0.6666666666666666,0.6919004259629256
"c: 1.2; k: 0.8,0.9; x",0.6666666666666666,0.3333333333333333,0.5,0.7777777777777778,0.8571428571428571,0.5,0.8,0.8,0.8,0.8888888888888888,0.8,0.625,0.5714285714285714,0.6666666666666666,0.5,0.4,0.6666666666666666,0.6666666666666666,0.75,0.5714285714285714,0.7777777777777778,0.8,0.875,0.8666666666666667,0.6666666666666666,0.8333333333333334,0.8571428571428571,0.5555555555555556,1.0,0.5,0.6666666666666666,0.8181818181818182,0.25,0.8,1.0,0.375,0.5714285714285714,0.75,0.7142857142857143,0.8,0.3333333333333333,0.8,0.8571428571428571,0.5,1.0,0.6666666666666666,0.4,0.8571428571428571,0.6,0.5,0.0,0.4,0.5,0.8,0.5714285714285714,0.75,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6,0.5,0.7,0.0,0.6,0.8,0.8,0.8571428571428571,0.8461538461538461,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.8,0.8,0.6666666666666666,0.6,0.875,0.8333333333333334,0.6685125291375289
"c: 1.2; k: 0.8,0.9; y",0.8333333333333334,1.0,0.25,0.6666666666666666,0.8571428571428571,1.0,0.6,0.8,0.4,0.7777777777777778,1.0,0.875,0.7142857142857143,0.8333333333333334,0.5,0.8,0.4444444444444444,0.3333333333333333,0.875,0.8571428571428571,0.8888888888888888,1.0,1.0,0.8,1.0,0.6666666666666666,0.7142857142857143,0.7777777777777778,0.7142857142857143,1.0,0.8333333333333334,0.8181818181818182,0.5,0.9,0.5,0.5,0.8571428571428571,0.75,0.8571428571428571,0.6,0.6666666666666666,0.8,0.7142857142857143,0.5,0.75,0.6666666666666666,0.6,0.8571428571428571,0.6,0.75,0.75,0.8,0.625,0.6,0.8571428571428571,1.0,0.7142857142857143,1.0,0.8333333333333334,0.6,0.25,0.9,0.0,0.8,1.0,1.0,0.7142857142857143,0.9230769230769231,0.8571428571428571,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.8,0.8,0.8333333333333334,1.0,0.875,0.6666666666666666,0.7432637501387501
"c: 1.2; k: 0.8,0.9; z",0.8333333333333334,0.6666666666666666,0.5,0.7777777777777778,0.5714285714285714,0.25,0.8,0.4,0.6,0.7777777777777778,0.8,0.875,0.8571428571428571,0.8333333333333334,0.25,0.6,0.7777777777777778,0.6666666666666666,1.0,0.7142857142857143,0.7777777777777778,0.4,1.0,0.8,0.6666666666666666,0.8333333333333334,0.7142857142857143,0.8888888888888888,1.0,0.5,0.6666666666666666,0.8181818181818182,0.25,0.9,1.0,0.75,0.7142857142857143,0.875,0.8571428571428571,0.8,0.3333333333333333,0.4,0.8571428571428571,0.25,1.0,0.3333333333333333,0.0,0.7142857142857143,0.8,0.5,0.75,0.8,0.75,0.8,0.7142857142857143,0.75,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.6,0.75,0.9,0.0,0.6,0.8,0.8,1.0,0.9230769230769231,0.5714285714285714,0.6666666666666666,0.8333333333333334,0.3333333333333333,1.0,0.7142857142857143,0.4,0.9,1.0,0.6,0.625,0.8333333333333334,0.6971377580752579
"c: 1.2; k: 0.8,0.9; xy",0.6666666666666666,1.0,0.0,0.5555555555555556,0.8571428571428571,0.5,0.6,0.8,0.6,0.7777777777777778,0.8,0.875,0.8571428571428571,0.6666666666666666,0.75,0.6,0.6666666666666666,0.3333333333333333,0.75,0.8571428571428571,0.8888888888888888,1.0,0.75,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.6666666666666666,0.7142857142857143,1.0,0.8333333333333334,0.9090909090909091,0.5,0.7,0.5,0.625,1.0,0.5,0.8571428571428571,0.4,0.6666666666666666,1.0,0.7142857142857143,0.75,0.875,0.6666666666666666,0.6,0.5714285714285714,0.6,0.5,0.5,0.4,0.875,0.4,0.8571428571428571,1.0,0.7142857142857143,1.0,0.6666666666666666,0.8,0.0,0.9,0.0,0.4,0.8,0.8,0.5714285714285714,0.8461538461538461,0.8571428571428571,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,1.0,0.6,0.8333333333333334,0.8,0.5,0.6666666666666666,0.6926052419802416
"c: 1.2; k: 0.8,0.9; xz",0.6666666666666666,0.5,0.5,0.7777777777777778,0.7142857142857143,0.5,0.8,0.8,0.4,0.8888888888888888,0.8,0.625,0.5714285714285714,0.6666666666666666,0.5,0.4,0.6666666666666666,0.6666666666666666,0.75,0.5714285714285714,0.7777777777777778,0.4,0.875,0.8666666666666667,0.6666666666666666,0.8333333333333334,0.8571428571428571,0.4444444444444444,1.0,0.5,0.6666666666666666,0.8181818181818182,0.25,0.9,1.0,0.5,0.7142857142857143,0.75,0.7142857142857143,0.8,0.3333333333333333,0.4,0.8571428571428571,0.5,1.0,0.3333333333333333,0.4,1.0,0.6,0.5,0.0,0.8,0.625,0.6,0.5714285714285714,0.625,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6,0.5,0.8,0.0,0.6,0.8,0.8,0.8571428571428571,0.8461538461538461,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.8,0.7,0.6666666666666666,0.4,0.875,0.8333333333333334,0.6504718545343542
"c: 1.2; k: 0.8,0.9; yz",0.8333333333333334,1.0,0.25,0.6666666666666666,0.8571428571428571,1.0,0.6,0.8,0.4,0.6666666666666666,1.0,0.875,0.7142857142857143,0.8333333333333334,0.5,0.8,0.4444444444444444,0.3333333333333333,0.875,0.8571428571428571,0.8888888888888888,1.0,0.875,0.8666666666666667,1.0,0.6666666666666666,0.7142857142857143,0.7777777777777778,0.7142857142857143,1.0,0.8333333333333334,0.7272727272727273,0.5,0.8,0.5,0.625,0.8571428571428571,0.625,0.8571428571428571,0.6,0.6666666666666666,0.8,0.7142857142857143,0.5,0.875,0.6666666666666666,0.6,0.8571428571428571,0.6,0.75,0.75,0.8,0.75,0.6,0.8571428571428571,1.0,0.7142857142857143,1.0,0.8333333333333334,0.6,0.25,0.9,0.0,0.6,1.0,0.8,0.7142857142857143,1.0,0.8571428571428571,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.8,0.7,0.8333333333333334,1.0,0.75,0.6666666666666666,0.7350333694083695
"c: 1.2; k: 0.8,0.9; xyz",0.6666666666666666,1.0,0.0,0.5555555555555556,0.8571428571428571,0.5,0.6,0.8,0.6,0.7777777777777778,0.8,0.875,0.8571428571428571,0.6666666666666666,0.75,0.6,0.6666666666666666,0.3333333333333333,0.75,0.8571428571428571,0.8888888888888888,1.0,0.75,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.6666666666666666,0.7142857142857143,1.0,0.8333333333333334,0.8181818181818182,0.5,0.7,0.5,0.625,1.0,0.625,0.8571428571428571,0.4,0.6666666666666666,0.8,0.7142857142857143,0.75,0.875,0.6666666666666666,0.6,0.5714285714285714,0.6,0.5,0.5,0.6,0.875,0.4,0.8571428571428571,1.0,0.7142857142857143,1.0,0.6666666666666666,0.8,0.0,0.9,0.0,0.4,0.8,0.8,0.5714285714285714,0.8461538461538461,0.8571428571428571,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,1.0,0.6,0.8333333333333334,0.8,0.5,0.6666666666666666,0.693031378343878
sequence,pocgba,cgwpdb,bpwg,pbwbocndg,wptgboc,pwbg,powca,copab,wopnb,opwqxgcnd,pocab,cgpohqnd,pwocgba,ocwgab,wpgb,pwobg,pocqndwgb,pocgwh,pwgocbat,ocpwgba,copwgxqab,pwtab,pocwgqba,wpobcgbaqxhbnda,cwpboa,pwboac,pocgwba,powctgdnh,powgcqn,pwbt,pwobag,copdngqhwba,pgbh,wgptocnqxh,powcga,pabcwgtb,pcgwoab,poqncgba,pwtgcba,pocwb,pgb,cwopg,powcgba,wpgb,pocwdqna,pwb,cptgo,pocbwga,powcb,pwgb,gpwb,cgwpx,cwopgtab,pocbw,ocpwgba,pwgtaboc,pocgwab,tgcwpao,pocgba,pgcow,opwg,wpgcoxqdba,a,ptwgb,pocab,pocba,pocbwga,tgpcowqhmxdni,gwpbabt,pbg,pwogbh,pwb,gwpocnb,wtpcodb,wpgba,pocndwtabg,pwocba,pwgab,poctbawg,pwboca,
error,0.723,0.723,0.605,0.8059999999999999,0.7559999999999999,0.605,0.6659999999999999,0.6659999999999999,0.6659999999999999,0.8059999999999999,0.6659999999999999,0.785,0.7559999999999999,0.723,0.605,0.6659999999999999,0.8059999999999999,0.723,0.785,0.7559999999999999,0.8059999999999999,0.6659999999999999,0.785,0.878,0.723,0.723,0.7559999999999999,0.8059999999999999,0.7559999999999999,0.605,0.723,0.838,0.605,0.8240000000000001,0.723,0.785,0.7559999999999999,0.785,0.7559999999999999,0.6659999999999999,0.605,0.6659999999999999,0.7559999999999999,0.605,0.785,0.605,0.6659999999999999,0.7559999999999999,0.6659999999999999,0.605,0.605,0.6659999999999999,0.785,0.6659999999999999,0.7559999999999999,0.785,0.7559999999999999,0.7559999999999999,0.723,0.6659999999999999,0.605,0.8240000000000001,,0.6659999999999999,0.6659999999999999,0.6659999999999999,0.7559999999999999,0.862,0.7559999999999999,0.44,0.723,0.44,0.7559999999999999,0.7559999999999999,0.6659999999999999,0.8240000000000001,0.723,0.6659999999999999,0.785,0.723,
ID,a1,a3,a5,a11,a13,a16,a19,a22,a26,a29,a31,a35,a37,a39,a40,a43,a45,a47,a51,a55,a56,a59,a60,a61,a69,a73,a76,a77,a80,a85,a87,a89,a93,a99,a100,a102,a106,a108,a109,a114,a116,a118,a120,a128,a131,a137,a142,a149,a152,a153,a156,a158,a161,a164,a172,a174,a177,a178,a180,a185,a187,a191,a195,a198,a201,a205,a209,a212,a215,a218,a220,a222,a223,a226,a229,a231,a233,a235,a239,a240,
